Sim_ID,Age,Gender,Race,Country,E1_response,E1_score,E2_response,E2_score,E3_response,E3_score,E4_response,E4_score,E5_response,E5_score,E6_response,E6_score,E7_response,E7_score,E8_response,E8_score,E9_response,E9_score,E10_response,E10_score,N1_response,N1_score,N2_response,N2_score,N3_response,N3_score,N4_response,N4_score,N5_response,N5_score,N6_response,N6_score,N7_response,N7_score,N8_response,N8_score,N9_response,N9_score,N10_response,N10_score,A1_response,A1_score,A2_response,A2_score,A3_response,A3_score,A4_response,A4_score,A5_response,A5_score,A6_response,A6_score,A7_response,A7_score,A8_response,A8_score,A9_response,A9_score,A10_response,A10_score,C1_response,C1_score,C2_response,C2_score,C3_response,C3_score,C4_response,C4_score,C5_response,C5_score,C6_response,C6_score,C7_response,C7_score,C8_response,C8_score,C9_response,C9_score,C10_response,C10_score,O1_response,O1_score,O2_response,O2_score,O3_response,O3_score,O4_response,O4_score,O5_response,O5_score,O6_response,O6_score,O7_response,O7_score,O8_response,O8_score,O9_response,O9_score,O10_response,O10_score
NLP_P5010_R0,16,Male,Other,United States of America,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,sometimes,3,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,sometimes,3,often,4
NLP_P5011_R0,18,Female,Caucasian (European),United States of America,rarely,2,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
NLP_P5012_R0,22,Female,Caucasian (Indian),India,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,often,4,often,4
NLP_P5013_R0,20,Male,Caucasian (European),United States of America,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,never,1,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4
NLP_P5014_R0,15,Female,Caucasian (European),United States of America,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4
NLP_P5015_R0,24,Female,Other,Kenya,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,often,4
NLP_P5016_R0,20,Female,Mixed Race,United States of America,sometimes,3,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,often,4,often,4
NLP_P5017_R0,13,Female,Caucasian (Indian),Canada,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
NLP_P5018_R0,39,Female,Caucasian (European),United States of America,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,often,4,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,often,4,often,4
NLP_P5019_R0,20,Female,Other,United States of America,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,often,4,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,often,4,often,4
NLP_P5020_R0,40,Male,Caucasian (European),United Kingdom of Great Britain and Northern Ireland,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,sometimes,3,sometimes,3,never,1,sometimes,3,rarely,2,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,often,4,never,1,often,4,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4
NLP_P5021_R0,17,Female,Caucasian (European),United States of America,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
NLP_P5022_R0,19,Male,Mixed Race,Brazil,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,sometimes,3,often,4
NLP_P5023_R0,20,Female,Caucasian (European),Germany,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,often,4
NLP_P5024_R0,18,Male,Other,Romania,rarely,2,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,rarely,2,sometimes,3,never,1,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,often,4,sometimes,3,often,4,never,1,sometimes,3,often,4,sometimes,3,rarely,2,often,4,never,1,often,4,never,1,often,4,rarely,2,sometimes,3,often,4
NLP_P5025_R0,15,Male,South East Asian,United States of America,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4
NLP_P5026_R0,66,Female,Caucasian (European),United States of America,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,rarely,2,never,1,often,4,never,1,often,4,never,1,often,4,never,1,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,never,1,often,4,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,often,4,often,4
NLP_P5027_R0,26,Other,Caucasian (European),United States of America,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,often,4,rarely,2,often,4,never,1,often,4,never,1,often,4,sometimes,3,often,4,often,4
NLP_P5028_R0,15,Female,Caucasian (North African),United States of America,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,often,4
NLP_P5029_R0,50,Female,Caucasian (European),United States of America,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,rarely,2,never,1,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,often,4,never,1,often,4,often,4,often,4,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
NLP_P5030_R0,59,Female,Caucasian (European),United States of America,rarely,2,rarely,2,often,4,often,4,sometimes,3,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,rarely,2,rarely,2,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,often,4,never,1,often,4,often,4,often,4,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
NLP_P5031_R0,70,Female,Caucasian (European),United States of America,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,rarely,2,rarely,2,rarely,2,rarely,2,never,1,often,4,never,1,often,4,never,1,often,4,never,1,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,never,1,often,4,often,4,always,5,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,often,4,often,4
NLP_P5032_R0,48,Male,Caucasian (European),Canada,rarely,2,rarely,2,often,4,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
NLP_P5033_R0,28,Male,South East Asian,Philippines,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
NLP_P5034_R0,15,Female,Caucasian (European),United States of America,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,sometimes,3,never,1,often,4,rarely,2,sometimes,3,often,4
NLP_P5035_R0,20,Male,Other,United States of America,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4
NLP_P5036_R0,27,Male,Native American,United States of America,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,often,4,often,4
NLP_P5037_R0,20,Female,Caucasian (Indian),Bangladesh,sometimes,3,rarely,2,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
NLP_P5038_R0,20,Female,South East Asian,Singapore,sometimes,3,rarely,2,often,4,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,sometimes,3,often,4
NLP_P5039_R0,20,Male,Caucasian (European),Germany,rarely,2,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,never,1,sometimes,3,never,1,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,sometimes,3,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,often,4,often,4
NLP_P5040_R0,36,Female,Caucasian (European),United Kingdom of Great Britain and Northern Ireland,rarely,2,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,often,4,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,rarely,2,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,never,1,sometimes,3,often,4,often,4,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4
NLP_P5041_R0,19,Female,Native American,United States of America,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,often,4
NLP_P5042_R0,21,Male,Caucasian (European),Brazil,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
NLP_P5043_R0,23,Male,Caucasian (Indian),India,rarely,2,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,sometimes,3,often,4
NLP_P5044_R0,19,Male,Caucasian (European),United States of America,rarely,2,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4
NLP_P5045_R0,24,Male,Caucasian (Indian),India,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4
NLP_P5046_R0,26,Female,Caucasian (Indian),United States of America,sometimes,3,rarely,2,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,sometimes,3,often,4
NLP_P5047_R0,18,Female,Caucasian (European),United States of America,rarely,2,rarely,2,often,4,rarely,2,sometimes,3,rarely,2,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,never,1,sometimes,3,never,1,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,sometimes,3,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,often,4,often,4
NLP_P5048_R0,18,Male,Caucasian (European),Brazil,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,sometimes,3,never,1,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,often,4,often,4
NLP_P5049_R0,38,Female,Caucasian (European),United States of America,rarely,2,rarely,2,often,4,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,often,4,never,1,often,4,often,4,often,4,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4
NLP_P5050_R0,16,Male,Caucasian (European),United States of America,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,often,4,often,4
NLP_P5051_R0,49,Male,Caucasian (European),United States of America,rarely,2,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,never,1,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,often,4,never,1,often,4,often,4,sometimes,3,rarely,2,sometimes,3,often,4,sometimes,3,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3
NLP_P5052_R0,23,Female,Other,Pakistan,sometimes,3,rarely,2,sometimes,3,sometimes,3,often,4,never,1,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,often,4
